INDEX, TIME STAMP, TIME (ms), DEV 1 INPUT 1, DEV 1 INPUT 2, DEV 1 INPUT 3, DEV 1 INPUT 4,
2012,11/7/2024 10:18:35,1006500,13.89,8.052,0.00,-115.42,
2013,11/7/2024 10:18:35,1007000,13.89,8.057,0.00,-115.42,
2014,11/7/2024 10:18:36,1007500,13.89,8.061,0.00,-115.52,
2015,11/7/2024 10:18:36,1008000,13.90,8.065,0.00,-115.63,
2016,11/7/2024 10:18:37,1008500,13.90,8.068,0.00,-115.70,
2017,11/7/2024 10:18:37,1009000,13.90,8.075,0.00,-115.87,
2018,11/7/2024 10:18:38,1009500,13.91,8.080,0.00,-115.97,
2019,11/7/2024 10:18:38,1010000,13.91,8.084,0.00,-116.08,
2020,11/7/2024 10:18:39,1010500,13.92,8.088,0.00,-116.15,
2021,11/7/2024 10:18:39,1011000,13.92,8.092,0.00,-116.18,
2022,11/7/2024 10:18:40,1011500,13.93,8.095,0.00,-116.32,
2023,11/7/2024 10:18:41,1012000,13.94,8.102,0.00,-116.39,
2024,11/7/2024 10:18:41,1012500,13.94,8.106,0.00,-116.49,
2025,11/7/2024 10:18:42,1013000,13.94,8.108,0.00,-116.60,
2026,11/7/2024 10:18:42,1013500,13.94,8.108,0.00,-116.60,
2027,11/7/2024 10:18:43,1014000,13.94,8.112,0.00,-116.66,
2028,11/7/2024 10:18:43,1014500,13.94,8.116,0.00,-116.91,
2029,11/7/2024 10:18:44,1015000,13.95,8.126,0.00,-116.91,
2030,11/7/2024 10:18:44,1015500,13.95,8.130,0.00,-117.08,
2031,11/7/2024 10:18:45,1016000,13.95,8.134,0.00,-117.18,
2032,11/7/2024 10:18:45,1016500,13.96,8.138,0.00,-117.25,
2033,11/7/2024 10:18:46,1017000,13.96,8.144,0.00,-117.36,
2034,11/7/2024 10:18:46,1017500,13.97,8.150,0.00,-117.46,
2035,11/7/2024 10:18:47,1018000,13.97,8.153,0.00,-117.53,
2036,11/7/2024 10:18:47,1018500,13.97,8.157,0.00,-117.63,
2037,11/7/2024 10:18:48,1019000,13.97,8.161,0.00,-117.81,
2038,11/7/2024 10:18:49,1019500,13.98,8.165,0.00,-117.87,
2039,11/7/2024 10:18:49,1020000,13.98,8.165,0.00,-117.87,
2040,11/7/2024 10:18:50,1020500,13.98,8.169,0.00,-117.98,
2041,11/7/2024 10:18:50,1021000,13.98,8.177,0.00,-118.08,
2042,11/7/2024 10:18:51,1021500,13.99,8.182,0.00,-118.15,
2043,11/7/2024 10:18:51,1022000,13.99,8.186,0.00,-118.26,
2044,11/7/2024 10:18:52,1022500,14.00,8.191,0.00,-118.32,
2045,11/7/2024 10:18:52,1023000,14.00,8.195,0.00,-118.50,
2046,11/7/2024 10:18:53,1023500,14.00,8.199,0.00,-118.57,
2047,11/7/2024 10:18:53,1024000,14.00,8.202,0.00,-118.60,
2048,11/7/2024 10:18:54,1024500,14.00,8.206,0.00,-118.70,
2049,11/7/2024 10:18:54,1025000,14.00,8.210,0.00,-118.84,
2050,11/7/2024 10:18:55,1025500,14.02,8.218,0.00,-118.88,
2051,11/7/2024 10:18:56,1026000,14.02,8.222,0.00,-118.98,
2052,11/7/2024 10:18:56,1026500,14.03,8.226,0.00,-119.08,
2053,11/7/2024 10:18:57,1027000,14.03,8.229,0.00,-119.19,
2054,11/7/2024 10:18:57,1027500,14.03,8.235,0.00,-119.33,
2055,11/7/2024 10:18:58,1028000,14.03,8.241,0.00,-119.36,
2056,11/7/2024 10:18:58,1028500,14.03,8.246,0.00,-119.50,
2057,11/7/2024 10:18:59,1029000,14.05,8.250,0.00,-119.57,
2058,11/7/2024 10:18:59,1029500,14.05,8.254,0.00,-119.67,
2059,11/7/2024 10:19:00,1030000,14.05,8.258,0.00,-119.74,
2060,11/7/2024 10:19:00,1030500,14.05,8.262,0.00,-119.85,
2061,11/7/2024 10:19:01,1031000,14.05,8.268,0.00,-119.91,
2062,11/7/2024 10:19:01,1031500,14.05,8.272,0.00,-120.02,
2063,11/7/2024 10:19:02,1032000,14.06,8.276,0.00,-120.12,
2064,11/7/2024 10:19:02,1032500,14.06,8.280,0.00,-120.19,
2065,11/7/2024 10:19:03,1033000,14.06,8.282,0.00,-120.33,
2066,11/7/2024 10:19:04,1033500,14.06,8.282,0.00,-120.33,
2067,11/7/2024 10:19:04,1034000,14.07,8.290,0.00,-120.43,
2068,11/7/2024 10:19:05,1034500,14.07,8.294,0.00,-120.50,
2069,11/7/2024 10:19:05,1035000,14.08,8.298,0.00,-120.61,
2070,11/7/2024 10:19:06,1035500,14.08,8.302,0.00,-120.67,
2071,11/7/2024 10:19:06,1036000,14.08,8.305,0.00,-120.78,
2072,11/7/2024 10:19:07,1036500,14.08,8.312,0.00,-120.88,
2073,11/7/2024 10:19:07,1037000,14.08,8.316,0.00,-120.95,
2074,11/7/2024 10:19:08,1037500,14.09,8.320,0.00,-121.06,
2075,11/7/2024 10:19:08,1038000,14.09,8.323,0.00,-121.12,
2076,11/7/2024 10:19:09,1038500,14.10,8.327,0.00,-121.23,
2077,11/7/2024 10:19:09,1039000,14.11,8.331,0.00,-121.33,
2078,11/7/2024 10:19:10,1039500,14.10,8.338,0.00,-121.44,
2079,11/7/2024 10:19:11,1040000,14.10,8.343,0.00,-121.54,
2080,11/7/2024 10:19:11,1040500,14.11,8.347,0.00,-121.61,
2081,11/7/2024 10:19:12,1041000,14.11,8.351,0.00,-121.71,
2082,11/7/2024 10:19:12,1041500,14.12,8.356,0.00,-121.78,
2083,11/7/2024 10:19:13,1042000,14.12,8.361,0.00,-121.85,
2084,11/7/2024 10:19:13,1042500,14.12,8.365,0.00,-121.92,
2085,11/7/2024 10:19:14,1043000,14.12,8.369,0.00,-122.06,
2086,11/7/2024 10:19:14,1043500,14.12,8.374,0.00,-122.16,
2087,11/7/2024 10:19:15,1044000,14.14,8.378,0.00,-122.23,
2088,11/7/2024 10:19:15,1044500,14.14,8.381,0.00,-122.33,
2089,11/7/2024 10:19:16,1045000,14.14,8.385,0.00,-122.40,
2090,11/7/2024 10:19:16,1045500,14.15,8.390,0.00,-122.47,
2091,11/7/2024 10:19:17,1046000,14.15,8.394,0.00,-122.54,
2092,11/7/2024 10:19:17,1046500,14.15,8.397,0.00,-122.65,
2093,11/7/2024 10:19:18,1047000,14.15,8.405,0.00,-122.78,
2094,11/7/2024 10:19:19,1047500,14.15,8.408,0.00,-122.85,
2095,11/7/2024 10:19:19,1048000,14.15,8.412,0.00,-122.96,
2096,11/7/2024 10:19:20,1048500,14.16,8.416,0.00,-123.06,
2097,11/7/2024 10:19:20,1049000,14.16,8.420,0.00,-123.16,
2098,11/7/2024 10:19:21,1049500,14.17,8.425,0.00,-123.23,
2099,11/7/2024 10:19:21,1050000,14.17,8.428,0.00,-123.34,
2100,11/7/2024 10:19:22,1050500,14.17,8.433,0.00,-123.41,
2101,11/7/2024 10:19:22,1051000,14.17,8.441,0.00,-123.47,
2102,11/7/2024 10:19:23,1051500,14.17,8.445,0.00,-123.58,
2103,11/7/2024 10:19:23,1052000,14.17,8.448,0.00,-123.65,
2104,11/7/2024 10:19:24,1052500,14.18,8.452,0.00,-123.72,
2105,11/7/2024 10:19:24,1053000,14.18,8.452,0.00,-123.72,
2106,11/7/2024 10:19:25,1053500,14.18,8.457,0.00,-123.79,
2107,11/7/2024 10:19:26,1054000,14.20,8.461,0.00,-123.86,
2108,11/7/2024 10:19:26,1054500,14.20,8.465,0.00,-123.99,
2109,11/7/2024 10:19:27,1055000,14.20,8.472,0.00,-124.10,
2110,11/7/2024 10:19:27,1055500,14.20,8.475,0.00,-124.17,
2111,11/7/2024 10:19:28,1056000,14.20,8.479,0.00,-124.24,
2112,11/7/2024 10:19:28,1056500,14.20,8.483,0.00,-124.37,
2113,11/7/2024 10:19:29,1057000,14.20,8.487,0.00,-124.48,
2114,11/7/2024 10:19:29,1057500,14.21,8.491,0.00,-124.55,
2115,11/7/2024 10:19:30,1058000,14.22,8.499,0.00,-124.62,
2116,11/7/2024 10:19:30,1058500,14.22,8.503,0.00,-124.68,
2117,11/7/2024 10:19:31,1059000,14.22,8.509,0.00,-124.68,
2118,11/7/2024 10:19:31,1059500,14.22,8.509,0.00,-124.79,
2119,11/7/2024 10:19:32,1060000,14.25,8.517,0.00,-124.82,
2120,11/7/2024 10:19:32,1060500,14.25,8.521,0.00,-124.93,
2121,11/7/2024 10:19:33,1061000,14.25,8.524,0.00,-125.06,
2122,11/7/2024 10:19:34,1061500,14.22,8.527,0.00,-125.17,
2123,11/7/2024 10:19:34,1062000,14.24,8.531,0.00,-125.24,
2124,11/7/2024 10:19:35,1062500,14.24,8.536,0.00,-125.24,
2125,11/7/2024 10:19:35,1063000,14.25,8.540,0.00,-125.34,
2126,11/7/2024 10:19:36,1063500,14.24,8.548,0.00,-125.45,
2127,11/7/2024 10:19:36,1064000,14.25,8.551,0.00,-125.55,
2128,11/7/2024 10:19:37,1064500,14.25,8.555,0.00,-125.72,
2129,11/7/2024 10:19:37,1065000,14.25,8.559,0.00,-125.83,
2130,11/7/2024 10:19:38,1065500,14.25,8.563,0.00,-125.93,
2131,11/7/2024 10:19:38,1066000,14.25,8.563,0.00,-125.93,
2132,11/7/2024 10:19:39,1066500,14.25,8.573,0.00,-126.10,
2133,11/7/2024 10:19:39,1067000,14.26,8.577,0.00,-126.10,
2134,11/7/2024 10:19:40,1067500,14.28,8.582,0.00,-126.21,
2135,11/7/2024 10:19:40,1068000,14.28,8.586,0.00,-126.31,
2136,11/7/2024 10:19:41,1068500,14.28,8.586,0.00,-126.41,
2137,11/7/2024 10:19:42,1069000,14.28,8.595,0.00,-126.48,
2138,11/7/2024 10:19:42,1069500,14.28,8.599,0.00,-126.62,
2139,11/7/2024 10:19:43,1070000,14.28,8.603,0.00,-126.62,
2140,11/7/2024 10:19:43,1070500,14.29,8.607,0.00,-126.76,
2141,11/7/2024 10:19:44,1071000,14.29,8.611,0.00,-126.83,
2142,11/7/2024 10:19:44,1071500,14.29,8.618,0.00,-126.90,
2143,11/7/2024 10:19:45,1072000,14.29,8.618,0.00,-126.90,
2144,11/7/2024 10:19:45,1072500,14.29,8.620,0.00,-126.97,
2145,11/7/2024 10:19:46,1073000,14.30,8.629,0.00,-127.04,
2146,11/7/2024 10:19:46,1073500,14.30,8.633,0.00,-127.14,
2147,11/7/2024 10:19:47,1074000,14.30,8.636,0.00,-127.21,
2148,11/7/2024 10:19:47,1074500,14.30,8.640,0.00,-127.31,
2149,11/7/2024 10:19:48,1075000,14.31,8.644,0.00,-127.38,
2150,11/7/2024 10:19:48,1075500,14.28,8.648,0.00,-127.45,
2151,11/7/2024 10:19:49,1076000,14.31,8.652,0.00,-127.55,
2152,11/7/2024 10:19:50,1076500,14.32,8.656,0.00,-127.62,
2153,11/7/2024 10:19:50,1077000,14.33,8.664,0.00,-127.69,
2154,11/7/2024 10:19:51,1077500,14.34,8.667,0.00,-127.83,
2155,11/7/2024 10:19:51,1078000,14.34,8.671,0.00,-127.93,
2156,11/7/2024 10:19:52,1078500,14.34,8.675,0.00,-127.97,
2157,11/7/2024 10:19:52,1079000,14.34,8.679,0.00,-128.07,
2158,11/7/2024 10:19:53,1079500,14.35,8.684,0.00,-128.18,
2159,11/7/2024 10:19:53,1080000,14.35,8.688,0.00,-128.25,
2160,11/7/2024 10:19:54,1080500,14.34,8.694,0.00,-128.31,
2161,11/7/2024 10:19:54,1081000,14.35,8.700,0.00,-128.42,
2162,11/7/2024 10:19:55,1081500,14.34,8.703,0.00,-128.49,
2163,11/7/2024 10:19:55,1082000,14.35,8.709,0.00,-128.59,
2164,11/7/2024 10:19:56,1082500,14.35,8.711,0.00,-128.66,
2165,11/7/2024 10:19:57,1083000,14.35,8.716,0.00,-128.73,
2166,11/7/2024 10:19:57,1083500,14.35,8.720,0.00,-128.80,
2167,11/7/2024 10:19:58,1084000,14.36,8.725,0.00,-128.90,
2168,11/7/2024 10:19:58,1084500,14.36,8.729,0.00,-129.01,
2169,11/7/2024 10:19:59,1085000,14.36,8.737,0.00,-129.01,
2170,11/7/2024 10:19:59,1085500,14.36,8.740,0.00,-129.07,
2171,11/7/2024 10:20:00,1086000,14.36,8.743,0.00,-129.21,
2172,11/7/2024 10:20:00,1086500,14.38,8.747,0.00,-129.28,
2173,11/7/2024 10:20:01,1087000,14.37,8.754,0.00,-129.39,
2174,11/7/2024 10:20:01,1087500,14.39,8.759,0.00,-129.45,
2175,11/7/2024 10:20:02,1088000,14.38,8.764,0.00,-129.56,
2176,11/7/2024 10:20:02,1088500,14.38,8.767,0.00,-129.63,
2177,11/7/2024 10:20:03,1089000,14.38,8.770,0.00,-129.70,
2178,11/7/2024 10:20:04,1089500,14.39,8.774,0.00,-129.77,
2179,11/7/2024 10:20:04,1090000,14.39,8.781,0.00,-129.84,
2180,11/7/2024 10:20:05,1090500,14.39,8.785,0.00,-129.90,
2181,11/7/2024 10:20:05,1091000,14.39,8.788,0.00,-130.04,
2182,11/7/2024 10:20:06,1091500,14.39,8.794,0.00,-130.11,
2183,11/7/2024 10:20:06,1092000,14.39,8.794,0.00,-130.11,
2184,11/7/2024 10:20:07,1092500,14.39,8.797,0.00,-130.18,
2185,11/7/2024 10:20:07,1093000,14.39,8.801,0.00,-130.22,
2186,11/7/2024 10:20:08,1093500,14.41,8.805,0.00,-130.28,
2187,11/7/2024 10:20:08,1094000,14.41,8.808,0.00,-130.35,
2188,11/7/2024 10:20:09,1094500,14.41,8.812,0.00,-130.49,
2189,11/7/2024 10:20:09,1095000,14.42,8.817,0.00,-130.56,
2190,11/7/2024 10:20:10,1095500,14.43,8.821,0.00,-130.63,
2191,11/7/2024 10:20:10,1096000,14.43,8.826,0.00,-130.70,
2192,11/7/2024 10:20:11,1096500,14.43,8.830,0.00,-130.77,
2193,11/7/2024 10:20:11,1097000,14.43,8.837,0.00,-130.84,
2194,11/7/2024 10:20:12,1097500,14.42,8.841,0.00,-130.91,
2195,11/7/2024 10:20:13,1098000,14.44,8.845,0.00,-131.01,
2196,11/7/2024 10:20:13,1098500,14.42,8.849,0.00,-131.08,
2197,11/7/2024 10:20:14,1099000,14.42,8.854,0.00,-131.22,
2198,11/7/2024 10:20:14,1099500,14.44,8.858,0.00,-131.29,
2199,11/7/2024 10:20:15,1100000,14.44,8.862,0.00,-131.32,
2200,11/7/2024 10:20:15,1100500,14.45,8.868,0.00,-131.39,
2201,11/7/2024 10:20:16,1101000,14.45,8.872,0.00,-131.46,
2202,11/7/2024 10:20:16,1101500,14.45,8.876,0.00,-131.60,
2203,11/7/2024 10:20:17,1102000,14.45,8.880,0.00,-131.63,
2204,11/7/2024 10:20:17,1102500,14.45,8.884,0.00,-131.70,
2205,11/7/2024 10:20:18,1103000,14.45,8.888,0.00,-131.77,
2206,11/7/2024 10:20:18,1103500,14.45,8.895,0.00,-131.91,
2207,11/7/2024 10:20:19,1104000,14.45,8.899,0.00,-132.01,
2208,11/7/2024 10:20:20,1104500,14.47,8.903,0.00,-132.08,
2209,11/7/2024 10:20:20,1105000,14.47,8.903,0.00,-132.08,
2210,11/7/2024 10:20:21,1105500,14.46,8.907,0.00,-132.15,
2211,11/7/2024 10:20:21,1106000,14.46,8.911,0.00,-132.25,
2212,11/7/2024 10:20:22,1106500,14.48,8.915,0.00,-132.25,
2213,11/7/2024 10:20:22,1107000,14.48,8.922,0.00,-132.32,
2214,11/7/2024 10:20:23,1107500,14.48,8.926,0.00,-132.46,
2215,11/7/2024 10:20:23,1108000,14.48,8.930,0.00,-132.46,
2216,11/7/2024 10:20:24,1108500,14.48,8.935,0.00,-132.57,
2217,11/7/2024 10:20:24,1109000,14.48,8.938,0.00,-132.64,
2218,11/7/2024 10:20:25,1109500,14.48,8.944,0.00,-132.74,
2219,11/7/2024 10:20:25,1110000,14.49,8.946,0.00,-132.81,
2220,11/7/2024 10:20:26,1110500,14.49,8.953,0.00,-132.88,
2221,11/7/2024 10:20:26,1111000,14.49,8.957,0.00,-132.95,
2222,11/7/2024 10:20:27,1111500,14.50,8.961,0.00,-133.02,
2223,11/7/2024 10:20:28,1112000,14.50,8.965,0.00,-133.08,
2224,11/7/2024 10:20:28,1112500,14.50,8.969,0.00,-133.15,
2225,11/7/2024 10:20:29,1113000,14.50,8.977,0.00,-133.22,
2226,11/7/2024 10:20:29,1113500,14.50,8.980,0.00,-133.29,
2227,11/7/2024 10:20:30,1114000,14.50,8.984,0.00,-133.40,
2228,11/7/2024 10:20:30,1114500,14.50,8.988,0.00,-133.46,
2229,11/7/2024 10:20:31,1115000,14.51,8.992,0.00,-133.53,
2230,11/7/2024 10:20:31,1115500,14.51,8.998,0.00,-133.67,
2231,11/7/2024 10:20:32,1116000,14.51,9.002,0.00,-133.74,
2232,11/7/2024 10:20:32,1116500,14.52,9.006,0.00,-133.81,
2233,11/7/2024 10:20:33,1117000,14.52,9.013,0.00,-133.88,
2234,11/7/2024 10:20:33,1117500,14.52,9.018,0.00,-133.95,
2235,11/7/2024 10:20:34,1118000,14.52,9.018,0.00,-133.95,
2236,11/7/2024 10:20:34,1118500,14.53,9.022,0.00,-134.02,
2237,11/7/2024 10:20:35,1119000,14.53,9.025,0.00,-134.02,
2238,11/7/2024 10:20:36,1119500,14.53,9.029,0.00,-134.12,
2239,11/7/2024 10:20:36,1120000,14.53,9.034,0.00,-134.19,
2240,11/7/2024 10:20:37,1120500,14.55,9.038,0.00,-134.26,
2241,11/7/2024 10:20:37,1121000,14.54,9.042,0.00,-134.33,
2242,11/7/2024 10:20:38,1121500,14.54,9.046,0.00,-134.43,
2243,11/7/2024 10:20:38,1122000,14.54,9.054,0.00,-134.50,
2244,11/7/2024 10:20:39,1122500,14.55,9.058,0.00,-134.57,
2245,11/7/2024 10:20:39,1123000,14.55,9.062,0.00,-134.81,
2246,11/7/2024 10:20:40,1123500,14.56,9.065,0.00,-134.81,
2247,11/7/2024 10:20:40,1124000,14.56,9.072,0.00,-134.85,
2248,11/7/2024 10:20:41,1124500,14.56,9.077,0.00,-134.81,
2249,11/7/2024 10:20:41,1125000,14.56,9.081,0.00,-134.95,
2250,11/7/2024 10:20:42,1125500,14.56,9.086,0.00,-135.02,
2251,11/7/2024 10:20:42,1126000,14.57,9.090,0.00,-135.05,
2252,11/7/2024 10:20:43,1126500,14.57,9.094,0.00,-135.16,
2253,11/7/2024 10:20:43,1127000,14.57,9.096,0.00,-135.23,
2254,11/7/2024 10:20:44,1127500,14.57,9.104,0.00,-135.30,
2255,11/7/2024 10:20:45,1128000,14.58,9.107,0.00,-135.37,
2256,11/7/2024 10:20:45,1128500,14.58,9.110,0.00,-135.44,
2257,11/7/2024 10:20:46,1129000,14.58,9.116,0.00,-135.50,
2258,11/7/2024 10:20:46,1129500,14.59,9.119,0.00,-135.57,
2259,11/7/2024 10:20:47,1130000,14.59,9.123,0.00,-135.64,
2260,11/7/2024 10:20:47,1130500,14.60,9.131,0.00,-135.71,
2261,11/7/2024 10:20:48,1131000,14.59,9.135,0.00,-135.78,
2262,11/7/2024 10:20:48,1131500,14.59,9.139,0.00,-135.85,
2263,11/7/2024 10:20:49,1132000,14.59,9.141,0.00,-135.92,
2264,11/7/2024 10:20:49,1132500,14.59,9.147,0.00,-136.02,
2265,11/7/2024 10:20:50,1133000,14.61,9.150,0.00,-136.09,
2266,11/7/2024 10:20:50,1133500,14.61,9.158,0.00,-136.16,
2267,11/7/2024 10:20:51,1134000,14.61,9.162,0.00,-136.23,
2268,11/7/2024 10:20:51,1134500,14.61,9.166,0.00,-136.30,
2269,11/7/2024 10:20:52,1135000,14.62,9.170,0.00,-136.37,
2270,11/7/2024 10:20:53,1135500,14.62,9.174,0.00,-136.44,
2271,11/7/2024 10:20:53,1136000,14.62,9.177,0.00,-136.51,
2272,11/7/2024 10:20:54,1136500,14.62,9.186,0.00,-136.58,
2273,11/7/2024 10:20:54,1137000,14.62,9.189,0.00,-136.64,
2274,11/7/2024 10:20:55,1137500,14.62,9.192,0.00,-136.71,
2275,11/7/2024 10:20:55,1138000,14.62,9.192,0.00,-136.71,
2276,11/7/2024 10:20:56,1138500,14.64,9.197,0.00,-136.78,
2277,11/7/2024 10:20:56,1139000,14.64,9.202,0.00,-136.85,
2278,11/7/2024 10:20:57,1139500,14.64,9.206,0.00,-136.92,
2279,11/7/2024 10:20:57,1140000,14.64,9.214,0.00,-136.99,
2280,11/7/2024 10:20:58,1140500,14.64,9.216,0.00,-137.06,
2281,11/7/2024 10:20:58,1141000,14.65,9.220,0.00,-137.13,
2282,11/7/2024 10:20:59,1141500,14.65,9.226,0.00,-137.13,
2283,11/7/2024 10:20:59,1142000,14.65,9.230,0.00,-137.23,
2284,11/7/2024 10:21:00,1142500,14.65,9.234,0.00,-137.34,
2285,11/7/2024 10:21:01,1143000,14.65,9.238,0.00,-137.41,
2286,11/7/2024 10:21:01,1143500,14.66,9.246,0.00,-137.44,
2287,11/7/2024 10:21:02,1144000,14.66,9.250,0.00,-137.54,
2288,11/7/2024 10:21:02,1144500,14.66,9.253,0.00,-137.61,
2289,11/7/2024 10:21:03,1145000,14.66,9.257,0.00,-137.68,
2290,11/7/2024 10:21:03,1145500,14.67,9.261,0.00,-137.75,
2291,11/7/2024 10:21:04,1146000,14.67,9.266,0.00,-137.85,
2292,11/7/2024 10:21:04,1146500,14.67,9.271,0.00,-137.92,
2293,11/7/2024 10:21:05,1147000,14.67,9.275,0.00,-137.99,
2294,11/7/2024 10:21:05,1147500,14.67,9.279,0.00,-138.06,
2295,11/7/2024 10:21:06,1148000,14.67,9.283,0.00,-138.06,
2296,11/7/2024 10:21:06,1148500,14.68,9.291,0.00,-138.17,
2297,11/7/2024 10:21:07,1149000,14.68,9.296,0.00,-138.24,
2298,11/7/2024 10:21:08,1149500,14.68,9.300,0.00,-138.30,
2299,11/7/2024 10:21:08,1150000,14.68,9.301,0.00,-138.37,
2300,11/7/2024 10:21:09,1150500,14.69,9.309,0.00,-138.41,
2301,11/7/2024 10:21:09,1151000,14.69,9.309,0.00,-138.41,
2302,11/7/2024 10:21:10,1151500,14.69,9.314,0.00,-138.55,
2303,11/7/2024 10:21:10,1152000,14.69,9.318,0.00,-138.55,
2304,11/7/2024 10:21:11,1152500,14.69,9.322,0.00,-138.62,
2305,11/7/2024 10:21:11,1153000,14.70,9.327,0.00,-138.68,
2306,11/7/2024 10:21:12,1153500,14.70,9.332,0.00,-138.75,
2307,11/7/2024 10:21:12,1154000,14.70,9.336,0.00,-138.82,
2308,11/7/2024 10:21:13,1154500,14.71,9.340,0.00,-138.89,
2309,11/7/2024 10:21:13,1155000,14.70,9.346,0.00,-138.96,
2310,11/7/2024 10:21:14,1155500,14.71,9.350,0.00,-139.03,
2311,11/7/2024 10:21:14,1156000,14.71,9.354,0.00,-139.10,
2312,11/7/2024 10:21:15,1156500,14.73,9.362,0.00,-139.20,
2313,11/7/2024 10:21:16,1157000,14.73,9.362,0.00,-139.27,
2314,11/7/2024 10:21:16,1157500,14.73,9.366,0.00,-139.27,
2315,11/7/2024 10:21:17,1158000,14.73,9.371,0.00,-139.38,
2316,11/7/2024 10:21:17,1158500,14.73,9.375,0.00,-139.44,
2317,11/7/2024 10:21:18,1159000,14.74,9.380,0.00,-139.51,
2318,11/7/2024 10:21:18,1159500,14.74,9.385,0.00,-139.58,
2319,11/7/2024 10:21:19,1160000,14.74,9.389,0.00,-139.58,
2320,11/7/2024 10:21:19,1160500,14.74,9.396,0.00,-139.72,
2321,11/7/2024 10:21:20,1161000,14.74,9.400,0.00,-139.72,
2322,11/7/2024 10:21:20,1161500,14.74,9.404,0.00,-139.79,
2323,11/7/2024 10:21:21,1162000,14.75,9.409,0.00,-139.86,
2324,11/7/2024 10:21:22,1162500,14.76,9.413,0.00,-139.93,
2325,11/7/2024 10:21:22,1163000,14.76,9.417,0.00,-140.00,
2326,11/7/2024 10:21:23,1163500,14.76,9.421,0.00,-140.07,
2327,11/7/2024 10:21:23,1164000,14.76,9.429,0.00,-140.14,
2328,11/7/2024 10:21:24,1164500,14.76,9.432,0.00,-140.21,
2329,11/7/2024 10:21:24,1165000,14.76,9.436,0.00,-140.27,
2330,11/7/2024 10:21:25,1165500,14.76,9.440,0.00,-140.34,
2331,11/7/2024 10:21:25,1166000,14.76,9.445,0.00,-140.41,
2332,11/7/2024 10:21:26,1166500,14.76,9.449,0.00,-140.48,
2333,11/7/2024 10:21:26,1167000,14.77,9.453,0.00,-140.55,
2334,11/7/2024 10:21:27,1167500,14.77,9.461,0.00,-140.62,
2335,11/7/2024 10:21:27,1168000,14.78,9.465,0.00,-140.62,
2336,11/7/2024 10:21:28,1168500,14.78,9.469,0.00,-140.69,
2337,11/7/2024 10:21:29,1169000,14.78,9.472,0.00,-140.79,
2338,11/7/2024 10:21:29,1169500,14.78,9.478,0.00,-140.83,
2339,11/7/2024 10:21:30,1170000,14.78,9.481,0.00,-140.90,
2340,11/7/2024 10:21:30,1170500,14.78,9.485,0.00,-140.97,
2341,11/7/2024 10:21:31,1171000,14.79,9.493,0.00,-141.03,
2342,11/7/2024 10:21:31,1171500,14.79,9.497,0.00,-141.07,
2343,11/7/2024 10:21:32,1172000,14.79,9.502,0.00,-141.14,
2344,11/7/2024 10:21:32,1172500,14.80,9.506,0.00,-141.21,
2345,11/7/2024 10:21:33,1173000,14.80,9.508,0.00,-141.24,
2346,11/7/2024 10:21:33,1173500,14.80,9.516,0.00,-141.31,
2347,11/7/2024 10:21:34,1174000,14.81,9.521,0.00,-141.38,
2348,11/7/2024 10:21:34,1174500,14.81,9.525,0.00,-141.45,
2349,11/7/2024 10:21:35,1175000,14.81,9.528,0.00,-141.52,
2350,11/7/2024 10:21:35,1175500,14.81,9.532,0.00,-141.55,
2351,11/7/2024 10:21:36,1176000,14.81,9.539,0.00,-141.62,
2352,11/7/2024 10:21:37,1176500,14.81,9.543,0.00,-141.69,
2353,11/7/2024 10:21:37,1177000,14.81,9.543,0.00,-141.69,
2354,11/7/2024 10:21:38,1177500,14.81,9.546,0.00,-141.80,
2355,11/7/2024 10:21:38,1178000,14.82,9.551,0.00,-141.86,
2356,11/7/2024 10:21:39,1178500,14.82,9.555,0.00,-141.86,
2357,11/7/2024 10:21:39,1179000,14.83,9.561,0.00,-141.93,
2358,11/7/2024 10:21:40,1179500,14.83,9.565,0.00,-141.97,
2359,11/7/2024 10:21:40,1180000,14.83,9.569,0.00,-142.11,
2360,11/7/2024 10:21:41,1180500,14.83,9.574,0.00,-142.14,
2361,11/7/2024 10:21:41,1181000,14.84,9.578,0.00,-142.14,
2362,11/7/2024 10:21:42,1181500,14.84,9.581,0.00,-142.28,
2363,11/7/2024 10:21:42,1182000,14.84,9.588,0.00,-142.31,
2364,11/7/2024 10:21:43,1182500,14.84,9.592,0.00,-142.35,
2365,11/7/2024 10:21:44,1183000,14.84,9.596,0.00,-142.42,
2366,11/7/2024 10:21:44,1183500,14.86,9.600,0.00,-142.49,
2367,11/7/2024 10:21:45,1184000,14.86,9.606,0.00,-142.56,
2368,11/7/2024 10:21:45,1184500,14.86,9.610,0.00,-142.63,
2369,11/7/2024 10:21:46,1185000,14.86,9.614,0.00,-142.69,
2370,11/7/2024 10:21:46,1185500,14.86,9.618,0.00,-142.73,
2371,11/7/2024 10:21:47,1186000,14.86,9.624,0.00,-142.80,
2372,11/7/2024 10:21:47,1186500,14.87,9.628,0.00,-142.87,
2373,11/7/2024 10:21:48,1187000,14.87,9.631,0.00,-142.94,
2374,11/7/2024 10:21:48,1187500,14.87,9.631,0.00,-142.94,
2375,11/7/2024 10:21:49,1188000,14.87,9.635,0.00,-142.97,
2376,11/7/2024 10:21:49,1188500,14.87,9.642,0.00,-143.04,
2377,11/7/2024 10:21:50,1189000,14.88,9.646,0.00,-143.11,
